price,area_sqft,bedrooms,bathrooms,location,listing_type,property_type
300.0,980.0,1.0,1.0,Petaling,rent,Condo
300.0,980.0,1.0,1.0,Kuala Lumpur,rent,Condo
500.0,405.0,1.0,1.0,Kuching,rent,Condo
391000000.0,552.0,1.0,1.0,Petaling,rent,Penthouse
500.0,655.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
300.0,960.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
450.0,562.0,1.0,1.0,Sungai Buloh,rent,Penthouse
450.0,550.0,1.0,1.0,Bukit Balik Pulau,rent,Penthouse
342000000.0,665.0,2.0,1.0,Klang,rent,Penthouse
700.0,799.0,1.0,1.0,Putatan,rent,Penthouse
450.0,450.0,1.0,1.0,Damansara,rent,Penthouse
300.0,980.0,1.0,1.0,Batu,rent,Condo
5470.0,770.0,3.0,1.0,Bukit Relau,rent,Penthouse
342000000.0,770.0,2.0,1.0,Klang,rent,Penthouse
600.0,659.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
300.0,980.0,1.0,1.0,Telok Kumbar,rent,Condo
0.0,330.0,2.0,2.0,Paya Terubong,rent,Penthouse
650.0,542.0,1.0,1.0,Kuala Lumpur,rent,Penthouse
680.0,699.0,1.0,1.0,Ulu Kinta,rent,Penthouse
2520.0,443.0,2.0,1.5,Bukit Relau,rent,Penthouse
3360.0,445.0,2.0,2.0,Paya Terubong,rent,Penthouse
500.0,597.0,1.0,1.0,Batu,rent,Penthouse
700.0,750.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
450.0,800.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
196000000.0,770.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
1000.0,776.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
550.0,785.0,1.0,1.0,Damansara,rent,Penthouse
799.0,887.0,1.0,1.0,Tanjong Keling,rent,Penthouse
300.0,726.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
4210.0,770.0,1.0,2.0,Petaling,rent,Penthouse
2940.0,67.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
350.0,900.0,1.0,1.0,Pulai,rent,Condo
500.0,851.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
600.0,650.0,1.0,1.0,Setapak,rent,Penthouse
550.0,500.0,1.0,1.0,Klang,rent,Penthouse
450.0,660.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
450.0,650.0,1.0,1.0,Kapar,rent,Penthouse
395000000.0,55.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,776.0,1.0,1.0,Bukit Baru,rent,Penthouse
3360.0,552.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,652.0,1.0,1.0,Kuala Lumpur,rent,Penthouse
600.0,617.0,1.0,1.0,Petaling,rent,Penthouse
500.0,540.0,1.0,1.0,Bandaraya Georgetown,rent,Penthouse
0.0,719.0,1.0,1.0,Pulai,rent,Penthouse
450.0,550.0,1.0,1.0,Bandaraya Georgetown,rent,Penthouse
550.0,440.0,1.0,1.0,Bandar Petaling Jaya,rent,Condo
2940.0,230.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,819.0,2.0,2.0,Bandar Johor Bahru,rent,Penthouse
450.0,760.0,1.0,1.0,Sungai Petani,rent,Penthouse
490.0,519.0,1.0,1.0,Bandaraya Georgetown,rent,Penthouse
600.0,421.0,1.0,1.0,Petaling,rent,Penthouse
2520.0,77.0,1.0,1.5,Bandar Kuala Lumpur,rent,Condo
450.0,650.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,719.0,1.0,1.0,Paya Terubong,rent,Penthouse
500.0,750.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
400.0,550.0,1.0,1.0,Damansara,rent,Condo
600.0,679.0,1.0,1.0,Kuala Lumpur,rent,Penthouse
600.0,799.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,886.0,1.0,1.0,Bandar Melaka,rent,Penthouse
400.0,935.0,1.0,1.0,Dengkil,rent,Condo
400.0,450.0,1.0,1.0,Pulai,rent,Penthouse
3360.0,21.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
450.0,540.0,1.0,1.0,Rasah,rent,Penthouse
550.0,552.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
400.0,900.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
600.0,769.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
450.0,540.0,1.0,1.0,Pulai,rent,Condo
750.0,740.0,2.0,1.0,Pulai,rent,Penthouse
400.0,650.0,1.0,1.0,Bandaraya Georgetown,rent,Penthouse
550.0,421.0,1.0,1.0,Petaling,rent,Condo
3790.0,770.0,2.0,1.0,Kuala Lumpur,rent,Condo
1990.0,890.0,3.0,1.0,Bandar Kuala Lumpur,rent,Condo
450.0,855.0,1.0,1.0,Damansara,rent,Condo
480.0,459.0,1.0,1.0,Bukit Relau,rent,Penthouse
400.0,560.0,1.0,1.0,Tebrau,rent,Penthouse
245000000.0,55.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
450.0,540.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,1124.0,1.0,1.0,Bandar Melaka,rent,Penthouse
500.0,889.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
550.0,451.0,1.0,1.0,Bandar Petaling Jaya,rent,Condo
450.0,540.0,1.0,1.0,Padang Masirat,rent,Penthouse
700.0,887.0,2.0,1.0,Bandaraya Georgetown,rent,Penthouse
2100.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
900.0,800.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
450.0,450.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Petaling Jaya,rent,Penthouse
2520.0,450.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
750.0,751.0,2.0,2.0,Pulai,rent,Penthouse
780.0,699.0,1.0,1.0,Bentong,rent,Penthouse
500.0,540.0,1.0,1.0,Kapar,rent,Condo
1200.0,120.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,699.0,1.0,1.0,Sepang,rent,Penthouse
500.0,450.0,1.0,1.0,Bentong,rent,Penthouse
450.0,736.0,2.0,2.0,Pulai,rent,Penthouse
750.0,790.0,2.0,1.0,Petaling,rent,Penthouse
400.0,770.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
1000.0,887.0,2.0,1.0,Bukit Baru,rent,Condo
450.0,519.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
1000.0,1752.0,3.0,3.0,Bandar Johor Bahru,rent,Penthouse
700.0,736.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Petaling Jaya,rent,Penthouse
2520.0,777.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
680.0,719.0,1.0,1.0,Sungai Buloh,rent,Penthouse
4120.0,255.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
590.0,719.0,1.0,1.0,Dengkil,rent,Penthouse
600.0,600.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
3360.0,776.0,2.0,2.0,Petaling,rent,Penthouse
680.0,709.0,1.0,1.0,Ulu Kelang,rent,Condo
2100.0,221.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,739.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
700.0,650.0,2.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
650.0,1210.0,1.0,1.0,Bandar Melaka,rent,Penthouse
800.0,87.0,2.0,1.5,Bandar Kuala Lumpur,rent,Penthouse
780.0,619.0,1.0,1.0,Sepang,rent,Penthouse
580.0,699.0,1.0,1.0,Pulai,rent,Penthouse
2100.0,251.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
550.0,441.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
500.0,650.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
700.0,768.0,2.0,1.0,Kapar,rent,Penthouse
500.0,644.0,1.0,1.0,Batu,rent,Penthouse
601.0,601.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
500.0,650.0,1.0,1.0,Damansara,rent,Penthouse
700.0,750.0,2.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,886.0,1.0,1.0,Bandar Petaling Jaya,rent,Penthouse
700.0,700.0,2.0,1.0,Ulu Kinta,rent,Penthouse
580.0,599.0,1.0,1.0,Batu,rent,Penthouse
600.0,750.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,776.0,1.0,2.0,Bandar Kuala Lumpur,rent,Penthouse
650.0,540.0,2.0,1.0,Ulu Kinta,rent,Penthouse
550.0,719.0,1.0,1.0,Petaling,rent,Penthouse
650.0,657.0,1.0,1.0,Dengkil,rent,Condo
245000000.0,221.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
400.0,440.0,1.0,1.0,Bukit Raja,rent,Penthouse
650.0,678.0,1.0,1.0,Sepang,rent,Penthouse
2940.0,70.0,2.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,753.0,2.0,1.0,Kuala Selangor,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Petaling Jaya,rent,Penthouse
500.0,620.0,1.0,1.0,Dengkil,rent,Condo
1930.0,619.0,1.0,1.0,Damansara,rent,Condo
550.0,741.0,1.0,1.0,Kuala Lumpur,rent,Penthouse
500.0,650.0,1.0,1.0,Petaling,rent,Penthouse
500.0,780.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,650.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,602.0,1.0,1.0,Dengkil,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,650.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
2100.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
0.0,850.0,1.0,1.0,Bayan Lepas,rent,Condo
700.0,670.0,2.0,1.0,Ulu Kelang,rent,Penthouse
400.0,850.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
500.0,800.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
900.0,770.0,2.0,2.0,Bandar Kuala Lumpur,rent,Penthouse
505.0,552.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
1900.0,669.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,550.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
500.0,450.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
500.0,223.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
2100.0,421.0,1.0,1.0,Bandar Petaling Jaya,rent,Condo
400.0,890.0,1.0,1.0,Bandaraya Georgetown,rent,Condo
680.0,600.0,1.0,1.0,Petaling,rent,Penthouse
700.0,760.0,2.0,1.0,Kuala Kuantan,rent,Penthouse
500.0,704.0,1.0,1.0,Setapak,rent,Penthouse
450.0,500.0,1.0,1.0,Damansara,rent,Penthouse
300.0,980.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
400.0,800.0,1.0,1.0,Bukit Relau,rent,Condo
2100.0,550.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
500.0,450.0,1.0,1.0,Setapak,rent,Penthouse
3360.0,225.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,508.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
700.0,760.0,2.0,1.0,Ulu Kinta,rent,Penthouse
500.0,423.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
480.0,619.0,1.0,1.0,Dengkil,rent,Penthouse
500.0,540.0,1.0,1.0,Bukit Relau,rent,Penthouse
450.0,550.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
500.0,795.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
400.0,505.0,1.0,1.0,Sepang,rent,Penthouse
800.0,770.0,2.0,1.5,Bandar Kuala Lumpur,rent,Penthouse
350.0,900.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
700.0,770.0,1.0,1.5,Bandar Kuala Lumpur,rent,Penthouse
600.0,587.0,1.0,1.0,Damansara,rent,Penthouse
500.0,602.0,1.0,1.0,Petaling,rent,Penthouse
500.0,1058.0,1.0,1.0,Bandar Petaling Jaya,rent,Penthouse
450.0,445.0,1.0,1.0,Petaling,rent,Penthouse
600.0,619.0,1.0,1.0,Dengkil,rent,Condo
500.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,421.0,1.0,1.0,Pulai,rent,Condo
5050.0,990.0,2.0,1.0,Pondok Upeh,rent,Penthouse
450.0,450.0,1.0,1.0,Ampang,rent,Penthouse
450.0,540.0,1.0,1.0,Jeram,rent,Penthouse
600.0,789.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,519.0,1.0,1.0,Sepang,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
750.0,780.0,2.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
690.0,555.0,1.0,1.0,Bukit Relau,rent,Penthouse
600.0,619.0,1.0,1.0,Damansara,rent,Penthouse
500.0,609.0,1.0,1.0,Ulu Kinta,rent,Penthouse
600.0,676.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,650.0,1.0,1.0,Bandaraya Georgetown,rent,Penthouse
2100.0,701.0,1.0,1.0,Bandar Petaling Jaya,rent,Penthouse
500.0,550.0,1.0,1.0,Bandar Petaling Jaya,rent,Condo
600.0,599.0,1.0,1.0,Pulai,rent,Penthouse
450.0,500.0,1.0,1.0,Batu,rent,Condo
500.0,442.0,1.0,1.0,Bandaraya Georgetown,rent,Condo
450.0,540.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
500.0,305.0,1.0,1.0,Bukit Relau,rent,Penthouse
500.0,235.0,1.0,1.0,Setapak,rent,Penthouse
460.0,580.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
400.0,450.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
0.0,770.0,2.0,2.0,Pondok Upeh,rent,Penthouse
450.0,540.0,1.0,1.0,Bandaraya Georgetown,rent,Penthouse
500.0,699.0,1.0,1.0,Pulai,rent,Penthouse
500.0,165.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
4200.0,23207.0,4.0,5.0,Ulu Kinta,rent,Townhouse
500.0,608.0,1.0,1.0,Damansara,rent,Penthouse
450.0,450.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
600.0,650.0,1.0,1.0,Setapak,rent,Penthouse
500.0,602.0,1.0,1.0,Damansara,rent,Penthouse
600.0,792.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,776.0,2.0,1.5,Bandar Kuala Lumpur,rent,Penthouse
1100.0,16576.0,4.0,3.0,Ulu Kinta,rent,House
2100.0,619.0,1.0,1.0,Petaling,rent,Condo
2520.0,455.0,1.0,1.0,Mukim 10,rent,Penthouse
550.0,1101.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
450.0,900.0,1.0,1.0,Mukim 15,rent,Condo
500.0,500.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
1000.0,590.0,2.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
350.0,580.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,550.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
1260.0,223.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
600.0,406.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
700.0,867.0,2.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,8708.0,2.0,1.0,Bandaraya Georgetown,rent,Penthouse
500.0,226.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,540.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
890.0,65.0,1.0,1.0,Setapak,rent,Penthouse
800.0,900.0,2.0,2.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,605.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,695.0,1.0,1.0,Damansara,rent,Penthouse
500.0,988.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,677.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,900.0,1.0,2.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,552.0,1.0,1.5,Bandar Kuala Lumpur,rent,Condo
400.0,650.0,1.0,1.0,Damansara,rent,Penthouse
2550.0,681.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
450.0,239.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
450.0,450.0,1.0,1.0,Bandar Johor Bahru,rent,Condo
650.0,1442.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
650.0,709.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,760.0,1.0,1.0,Ulu Kinta,rent,Penthouse
1500.0,15069.0,4.0,4.0,Ulu Kinta,rent,House
700.0,889.0,2.0,1.0,Bandar Johor Bahru,rent,Penthouse
480.0,650.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
400.0,609.0,1.0,1.0,Bandar Petaling Jaya,rent,Penthouse
650.0,790.0,1.0,1.0,Dengkil,rent,Penthouse
400.0,520.0,1.0,1.0,Damansara,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Petaling Jaya,rent,Penthouse
2020.0,618.0,1.0,1.0,Batu,rent,Condo
500.0,602.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
800.0,880.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,675.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
400.0,560.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
300.0,875.0,1.0,1.0,Bandar Petaling Jaya,rent,Condo
750.0,889.0,2.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
293000000.0,55.0,1.0,1.5,Bukit Relau,rent,Condo
550.0,550.0,1.0,1.0,Setapak,rent,Condo
1680.0,223.0,1.0,1.5,Bandar Kuala Lumpur,rent,Condo
800.0,882.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
900.0,766.0,1.0,1.5,Petaling,rent,House
1500.0,238.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,432.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
450.0,400.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
2100.0,88.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
650.0,870.0,2.0,1.0,Bandaraya Georgetown,rent,Penthouse
600.0,719.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
2100.0,552.0,1.0,1.0,Bukit Rambai,rent,Penthouse
2520.0,648.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
450.0,540.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,650.0,1.0,1.0,Klang,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,650.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
890.0,776.0,1.0,2.0,Bandaraya Georgetown,rent,Penthouse
600.0,650.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,887.0,1.0,2.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,540.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
900.0,657.0,1.0,1.5,Bandar Kuala Lumpur,rent,Penthouse
900.0,889.0,2.0,2.0,Bukit Relau,rent,Condo
800.0,890.0,1.0,2.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,993.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,889.0,1.0,2.0,Damansara,rent,Penthouse
900.0,890.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
500.0,523.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
2100.0,603.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
900.0,770.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,700.0,1.0,2.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,268.0,1.0,1.0,Bandaraya Georgetown,rent,Penthouse
750.0,880.0,2.0,1.0,Kuala Kuantan,rent,Penthouse
350.0,900.0,1.0,1.0,Damansara,rent,Condo
900.0,888.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
550.0,523.0,1.0,1.0,Bandar Johor Bahru,rent,Condo
500.0,506.0,1.0,1.0,Damansara,rent,Penthouse
600.0,1000.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,609.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
800.0,980.0,2.0,1.0,Bandaraya Georgetown,rent,Penthouse
400.0,300.0,1.0,1.0,Kuala Selangor,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
750.0,719.0,2.0,2.0,Plentong,rent,Penthouse
700.0,780.0,2.0,1.0,Bandaraya Georgetown,rent,Penthouse
600.0,600.0,1.0,1.0,Setapak,rent,Condo
800.0,88.0,2.0,2.0,Bukit Relau,rent,Condo
750.0,678.0,2.0,1.0,Bandar Johor Bahru,rent,Penthouse
500.0,540.0,1.0,1.0,Petaling,rent,Penthouse
800.0,800.0,2.0,1.0,Bandar Johor Bahru,rent,Penthouse
500.0,232.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
600.0,600.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,608.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,1100.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,804.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,789.0,2.0,1.0,Bandar Johor Bahru,rent,Penthouse
550.0,599.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,882.0,2.0,1.0,Bandar Johor Bahru,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
0.0,676.0,1.0,1.0,Klang,rent,Penthouse
450.0,500.0,1.0,1.0,Setapak,rent,Penthouse
391000000.0,55.0,1.0,1.0,Bukit Rambai,rent,Penthouse
650.0,859.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
550.0,500.0,1.0,1.0,Bandaraya Georgetown,rent,Condo
400.0,450.0,1.0,1.0,Bandar Petaling Jaya,rent,Penthouse
450.0,540.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
600.0,985.0,1.0,1.0,Paya Terubong,rent,Condo
700.0,1425.0,2.0,2.0,Bandar Johor Bahru,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
500.0,540.0,1.0,1.0,Tebrau,rent,Penthouse
550.0,400.0,1.0,1.0,Sungai Buloh,rent,Penthouse
750.0,12917.0,4.0,2.0,Ulu Kinta,rent,House
600.0,650.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
400.0,450.0,1.0,1.0,Tanjong Keling,rent,Penthouse
650.0,587.0,1.0,1.0,Petaling,rent,Penthouse
900.0,776.0,2.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,667.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
450.0,540.0,1.0,1.0,Mukim 15,rent,Penthouse
500.0,994.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,551.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
500.0,744.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,650.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
450.0,650.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,560.0,1.0,1.0,Batu,rent,Penthouse
750.0,778.0,2.0,1.0,Damansara,rent,Penthouse
600.0,889.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,1125.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,223.0,1.0,1.0,Bandar Johor Bahru,rent,Condo
800.0,666.0,1.0,1.0,Bukit Relau,rent,Condo
800.0,779.0,2.0,1.5,Bandar Kuala Lumpur,rent,Penthouse
300.0,980.0,1.0,1.0,Sepang,rent,Condo
700.0,760.0,2.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,223.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,602.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,890.0,2.0,2.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,776.0,1.0,1.5,Bandar Kuala Lumpur,rent,Penthouse
500.0,601.0,1.0,1.0,Petaling,rent,Condo
1000.0,77.0,2.0,1.0,Bandar Kuala Lumpur,rent,Condo
500.0,602.0,1.0,1.0,Ampang,rent,Penthouse
2520.0,503.0,1.0,1.0,Bandaraya Georgetown,rent,Penthouse
850.0,566.0,2.0,2.0,Bukit Relau,rent,Penthouse
500.0,650.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,409.0,1.0,1.0,Batu,rent,Condo
700.0,889.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
500.0,235.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
600.0,781.0,1.0,1.0,Sepang,rent,Penthouse
750.0,780.0,2.0,1.0,Bandaraya Georgetown,rent,Penthouse
500.0,707.0,1.0,1.0,Kuala Lumpur,rent,Penthouse
450.0,670.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,770.0,2.0,2.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,650.0,1.0,1.0,Ampang,rent,Penthouse
450.0,540.0,1.0,1.0,Sungai Petani,rent,Penthouse
500.0,689.0,1.0,1.0,Plentong,rent,Penthouse
700.0,601.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
600.0,605.0,1.0,1.0,Bandar Kuala Lumpur,rent,Condo
600.0,600.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
700.0,760.0,2.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
800.0,700.0,2.0,1.0,Bandar Johor Bahru,rent,Penthouse
400.0,670.0,1.0,1.0,Bandaraya Georgetown,rent,Penthouse
470.0,540.0,1.0,1.0,Bayan Lepas,rent,Penthouse
500.0,268.0,1.0,1.0,Bandar Kuala Lumpur,rent,Penthouse
1100.0,15069.0,4.0,3.0,Ulu Kinta,rent,House
750.0,15069.0,4.0,2.0,Ulu Kinta,rent,House
1400.0,6458.0,4.0,2.0,Ulu Kinta,rent,House
1200.0,12917.0,4.0,3.0,Ulu Kinta,rent,House
1300.0,13993.0,4.0,3.0,Ulu Kinta,rent,House
500.0,450.0,1.0,1.0,Bandar Johor Bahru,rent,Penthouse
1350.0,16576.0,4.0,4.0,Ulu Kinta,rent,House
900.0,15069.0,4.0,3.0,Ulu Kinta,rent,House
900.0,15069.0,4.0,2.0,Ulu Kinta,rent,House
1380.0,15069.0,4.0,4.0,Ulu Kinta,rent,House
500.0,604.0,1.0,1.0,Bukit Balik Pulau,rent,Penthouse
750.0,700.0,2.0,1.0,Bandar Johor Bahru,rent,Penthouse
